detected_at,sheet,type,text
2026-07-06 13:22:58,BKN,ADDED,"Avg, Salary (Mean) (No 10-Day K's) |  |  | Avaiable Spots |  | 1"
2026-07-06 13:22:58,BKN,ADDED,"Avg, Salary (Mean) (No 10-Day K's & ROS) |  |  | Players to Reach Roster Min, |  | 0"
2026-07-06 13:22:58,BKN,ADDED, |  |  | Cap Holds |  | 3
2026-07-06 13:23:58,BKN,REMOVED,"Sharpe, Day'Ron | 1 - FULL SEASON | 10000000.0 | 10000000.0 |  |  |  |  | 20000000"
2026-07-06 13:23:58,BKN,REMOVED,"TEAM SALARY (Art, I §1 (nnn)): |  | 174700153.6 | 92561520 | 43145048 | 12256488 | 0 | 0 | 322663209.6"
2026-07-06 13:23:58,BKN,ADDED, |  |  |  |  |  |  |  | 0
2026-07-06 13:23:58,BKN,ADDED,"TEAM SALARY (Art, I §1 (nnn)): |  | 164700153.6 | 82561520 | 43145048 | 12256488 | 0 | 0 | 302663209.6"
2026-07-06 13:23:58,BKN,REMOVED,Players Under Contract |  | 141225158.5 | 92561520 | 43145048 | 12256488 | 0 | 0 | BOLD = Option Year
2026-07-06 13:23:58,BKN,REMOVED,"Full Season Contracts |  | 141225158.5 | 92561520 | 43145048 | 12256488 | 0 | 0 | *=Projected Exten,,"
2026-07-06 13:23:58,BKN,ADDED,Players Under Contract |  | 131225158.5 | 82561520 | 43145048 | 12256488 | 0 | 0 | BOLD = Option Year
2026-07-06 13:23:58,BKN,ADDED,"Full Season Contracts |  | 131225158.5 | 82561520 | 43145048 | 12256488 | 0 | 0 | *=Projected Exten,,"
2026-07-06 13:23:58,BKN,REMOVED,"Avg, Salary (Mean) (ALL Compensation Obligations) |  |  | Players Under Contract |  | 14"
2026-07-06 13:23:58,BKN,REMOVED,"Avg, Salary (Mean) (No 10-Day K's) |  |  | Avaiable Spots |  | 1"
2026-07-06 13:23:58,BKN,ADDED,"Avg, Salary (Mean) (ALL Compensation Obligations) |  |  | Players Under Contract |  | 13"
2026-07-06 13:23:58,BKN,ADDED,"Avg, Salary (Mean) (No 10-Day K's) |  |  | Avaiable Spots |  | 2"
2026-07-06 20:21:57,SAC,REMOVED,"DeRozan, DeMar | 1 - FULL SEASON | 25740000.0 |  |  |  |  |  | 25740000"
2026-07-06 20:21:57,SAC,ADDED,"DeRozan, DeMar | 7 - WAIVED | 10000000.0 |  |  |  |  |  | 10000000"
2026-07-06 20:21:57,SAC,REMOVED,"TEAM SALARY (Art, I §1 (nnn)): |  | 250920936 | 125913844.3 | 51476261 | 46990836.6 | 31862067 | 0 | 507163944.9"
2026-07-06 20:21:57,SAC,ADDED,"TEAM SALARY (Art, I §1 (nnn)): |  | 235180936 | 125913844.3 | 51476261 | 46990836.6 | 31862067 | 0 | 491423944.9"
2026-07-06 20:21:57,SAC,REMOVED,Players Under Contract |  | 214469062 | 125913844.3 | 51476261 | 46990836.6 | 31862067 | 0 | BOLD = Option Year
2026-07-06 20:21:57,SAC,REMOVED,"Full Season Contracts |  | 214469062 | 125913844.3 | 51476261 | 46990836.6 | 31862067 | 0 | *=Projected Exten,,"
2026-07-06 20:21:57,SAC,ADDED,Players Under Contract |  | 188729062 | 125913844.3 | 51476261 | 46990836.6 | 31862067 | 0 | BOLD = Option Year
2026-07-06 20:21:57,SAC,ADDED,"Full Season Contracts |  | 188729062 | 125913844.3 | 51476261 | 46990836.6 | 31862067 | 0 | *=Projected Exten,,"
2026-07-06 20:21:57,SAC,REMOVED,Waived Contracts |  | 0 | 0 | 0 | 0 | 0 | 0
2026-07-06 20:21:57,SAC,ADDED,Waived Contracts |  | 10000000 | 0 | 0 | 0 | 0 | 0
2026-07-06 20:21:57,SAC,REMOVED,"Avg, Salary (Mean) (ALL Compensation Obligations) |  |  | Players Under Contract |  | 13"
2026-07-06 20:21:57,SAC,REMOVED,"Avg, Salary (Mean) (No 10-Day K's) |  |  | Avaiable Spots |  | 2"
2026-07-06 20:21:57,SAC,REMOVED,"Avg, Salary (Mean) (No 10-Day K's & ROS) |  |  | Players to Reach Roster Min, |  | 0"
2026-07-06 20:21:57,SAC,ADDED,"Avg, Salary (Mean) (ALL Compensation Obligations) |  |  | Players Under Contract |  | 12"
2026-07-06 20:21:57,SAC,ADDED,"Avg, Salary (Mean) (No 10-Day K's) |  |  | Avaiable Spots |  | 3"
2026-07-06 20:21:57,SAC,ADDED,"Avg, Salary (Mean) (No 10-Day K's & ROS) |  |  | Players to Reach Roster Min, |  | 1"
2026-07-06 20:21:57,Luxury Tax Calculator,REMOVED,Luxury Tax | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 23501723 | 0 | 0 | 0 | 10706857.6 | 0 | 0 | 0 | 4179835 | 0 | 2536082 | 435790.92 | 13065628 | 36309610 | 29970320.04 | 14300978.3 | 702276.5238 | 6712130.274 | 26574062 | 0 | 6318214.14 | 0 | 0
2026-07-06 20:21:57,Luxury Tax Calculator,ADDED,Luxury Tax | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 23501723 | 0 | 0 | 0 | 10706857.6 | 0 | 0 | 0 | 4179835 | 0 | 2536082 | 435790.92 | 13065628 | 36309610 | 29970320.04 | 14300978.3 | 702276.5238 | 6712130.274 | 10834062 | 0 | 6318214.14 | 0 | 0
2026-07-06 20:21:57,Luxury Tax Calculator,REMOVED,2nd Incremental Tax Bracket | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 18476250 | 0 | 0 | 0 | 6277322 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 7106250 | 7106250 | 7106250 | 7106250 | 0 | 1283912.843 | 7106250 | 0 | 791517.675 | 0 | 0
2026-07-06 20:21:57,Luxury Tax Calculator,REMOVED,3rd Incremental Tax Bracket | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 31267500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 5934698 | 19897500 | 19897500 | 10258424.05 | 0 | 0 | 19897500 | 0 | 0 | 0 | 0
2026-07-06 20:21:57,Luxury Tax Calculator,REMOVED,4th Incremental Tax Bracket | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 38373750 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 27003750 | 27003750 | 0 | 0 | 0 | 27003750 | 0 | 0 | 0 | 0
2026-07-06 20:21:57,Luxury Tax Calculator,REMOVED,5th Incremental Tax Bracket | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 5522491.75 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 29846250 | 29846250 | 0 | 0 | 0 | 20128825.5 | 0 | 0 | 0 | 0
2026-07-06 20:21:57,Luxury Tax Calculator,ADDED,2nd Incremental Tax Bracket | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 18476250 | 0 | 0 | 0 | 6277322 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 7106250 | 7106250 | 7106250 | 7106250 | 0 | 1283912.843 | 6436327.5 | 0 | 791517.675 | 0 | 0
2026-07-06 20:21:57,Luxury Tax Calculator,ADDED,3rd Incremental Tax Bracket | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 31267500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 5934698 | 19897500 | 19897500 | 10258424.05 | 0 | 0 | 0 | 0 | 0 | 0 | 0
2026-07-06 20:21:57,Luxury Tax Calculator,ADDED,4th Incremental Tax Bracket | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 38373750 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 27003750 | 27003750 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0
2026-07-06 20:21:57,Luxury Tax Calculator,ADDED,5th Incremental Tax Bracket | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 5522491.75 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 29846250 | 29846250 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0
2026-07-06 20:21:57,Luxury Tax Calculator,REMOVED,Tax Liability | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 110694991.8 | 0 | 0 | 0 | 11962322 | 0 | 0 | 0 | 4179835 | 0 | 2536082 | 435790.92 | 18725948 | 135975062.5 | 98424340.23 | 23049674.05 | 2106829.571 | 6968912.843 | 79821325.5 | 0 | 6476517.675 | 0 | 0
2026-07-06 20:21:57,Luxury Tax Calculator,ADDED,Tax Liability | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 110694991.8 | 0 | 0 | 0 | 11962322 | 0 | 0 | 0 | 4179835 | 0 | 2536082 | 435790.92 | 18725948 | 135975062.5 | 98424340.23 | 23049674.05 | 2106829.571 | 6968912.843 | 12121327.5 | 0 | 6476517.675 | 0 | 0
2026-07-06 20:33:57,GOS,REMOVED,"Horford, Al | 4 - CAP HOLD | 6822000.0 |  |  |  |  |  | 6822000"
2026-07-06 20:33:57,GOS,ADDED,"Horford, Al | 4 - CAP HOLD | 6822000.0 | 7163100 |  |  |  |  | 13985100"
2026-07-06 20:33:57,GOS,REMOVED,"TEAM SALARY (Art, I §1 (nnn)): |  | 257184703.8 | 47353106 | 14812268 | 8899127.4 | 0 | 0 | 328249205.2"
2026-07-06 20:33:57,GOS,ADDED,"TEAM SALARY (Art, I §1 (nnn)): |  | 257184703.8 | 54516206 | 14812268 | 8899127.4 | 0 | 0 | 335412305.2"
2026-07-06 20:33:57,GOS,REMOVED,Cap Holds |  | 84059106.5 | 0 | 0 | 0 | 0 | 0
2026-07-06 20:33:57,GOS,ADDED,Cap Holds |  | 84059106.5 | 7163100 | 0 | 0 | 0 | 0
2026-07-06 20:34:58,GOS,ADDED,"Horford, Al | 1 - FULL SEASON | 6822000.0 | 7163100.0 |  |  |  |  | 13985100"
2026-07-06 20:34:58,GOS,REMOVED,"Horford, Al | 4 - CAP HOLD | 6822000.0 | 7163100 |  |  |  |  | 13985100"
2026-07-06 20:34:58,GOS,REMOVED,Players Under Contract |  | 170476176.3 | 47353106 | 14812268 | 8899127.4 | 0 | 0 | BOLD = Option Year
2026-07-06 20:34:58,GOS,REMOVED,"Full Season Contracts |  | 170476176.3 | 47353106 | 14812268 | 8899127.4 | 0 | 0 | *=Projected Exten,,"
2026-07-06 20:34:58,GOS,ADDED,Players Under Contract |  | 177298176.3 | 54516206 | 14812268 | 8899127.4 | 0 | 0 | BOLD = Option Year
2026-07-06 20:34:58,GOS,ADDED,"Full Season Contracts |  | 177298176.3 | 54516206 | 14812268 | 8899127.4 | 0 | 0 | *=Projected Exten,,"
2026-07-06 20:34:58,GOS,REMOVED,Cap Holds |  | 84059106.5 | 7163100 | 0 | 0 | 0 | 0
2026-07-06 20:34:58,GOS,ADDED,Cap Holds |  | 77237106.5 | 0 | 0 | 0 | 0 | 0
2026-07-06 20:34:58,GOS,REMOVED,"Avg, Salary (Mean) (ALL Compensation Obligations) |  |  | Players Under Contract |  | 8"
2026-07-06 20:34:58,GOS,REMOVED,"Avg, Salary (Mean) (No 10-Day K's) |  |  | Avaiable Spots |  | 7"
2026-07-06 20:34:58,GOS,REMOVED,"Avg, Salary (Mean) (No 10-Day K's & ROS) |  |  | Players to Reach Roster Min, |  | 5"
2026-07-06 20:34:58,GOS,REMOVED, |  |  | Cap Holds |  | 18
2026-07-06 20:34:58,GOS,ADDED,"Avg, Salary (Mean) (ALL Compensation Obligations) |  |  | Players Under Contract |  | 9"
2026-07-06 20:34:58,GOS,ADDED,"Avg, Salary (Mean) (No 10-Day K's) |  |  | Avaiable Spots |  | 6"
2026-07-06 20:34:58,GOS,ADDED,"Avg, Salary (Mean) (No 10-Day K's & ROS) |  |  | Players to Reach Roster Min, |  | 4"
2026-07-06 20:34:58,GOS,ADDED, |  |  | Cap Holds |  | 17
2026-07-06 20:42:59,BOS,REMOVED,"Queta, Neemias | 1 - FULL SEASON | 2667944.0 |  |  |  |  |  | 2667944"
2026-07-06 20:42:59,BOS,ADDED,"Queta, Neemias | 1 - FULL SEASON | 2667944.0 | 12500000.0 | 13500000.0 | 14500000.0 | 15500000.0 |  | 58667944"
2026-07-06 20:42:59,BOS,REMOVED,"TEAM SALARY (Art, I §1 (nnn)): |  | 194783190 | 183077980.2 | 123231619 | 77377383.6 | 0 | 0 | 578470172.8"
2026-07-06 20:42:59,BOS,ADDED,"TEAM SALARY (Art, I §1 (nnn)): |  | 194783190 | 195577980.2 | 136731619 | 91877383.6 | 15500000 | 0 | 634470172.8"
2026-07-06 20:42:59,BOS,REMOVED,Players Under Contract |  | 180879579 | 183077980.2 | 123231619 | 77377383.6 | 0 | 0 | BOLD = Option Year
2026-07-06 20:42:59,BOS,REMOVED,"Full Season Contracts |  | 180879579 | 183077980.2 | 123231619 | 77377383.6 | 0 | 0 | *=Projected Exten,,"
2026-07-06 20:42:59,BOS,ADDED,Players Under Contract |  | 180879579 | 195577980.2 | 136731619 | 91877383.6 | 15500000 | 0 | BOLD = Option Year
2026-07-06 20:42:59,BOS,ADDED,"Full Season Contracts |  | 180879579 | 195577980.2 | 136731619 | 91877383.6 | 15500000 | 0 | *=Projected Exten,,"
2026-07-06 20:45:57,MIA,REMOVED,"Wiggins, Andrew | 1 - FULL SEASON | 30169644.0 |  |  |  |  |  | 30169644"
2026-07-06 20:45:57,MIA,ADDED,"Wiggins, Andrew | 1 - FULL SEASON | 30169644.0 | 16510000.0 | 17320356.0 |  |  |  | 64000000"
2026-07-06 20:45:57,MIA,REMOVED,"TEAM SALARY (Art, I §1 (nnn)): |  | 239680614 | 154490133 | 75196791 | 16200000 | 0 | 0 | 485567538"
2026-07-06 20:45:57,MIA,ADDED,"TEAM SALARY (Art, I §1 (nnn)): |  | 239680614 | 171000133 | 92517147 | 16200000 | 0 | 0 | 519397894"
2026-07-06 20:45:57,MIA,REMOVED,Players Under Contract |  | 192074835 | 154490133 | 75196791 | 16200000 | 0 | 0 | BOLD = Option Year
2026-07-06 20:45:57,MIA,REMOVED,"Full Season Contracts |  | 192074835 | 154490133 | 75196791 | 16200000 | 0 | 0 | *=Projected Exten,,"
2026-07-06 20:45:57,MIA,ADDED,Players Under Contract |  | 192074835 | 171000133 | 92517147 | 16200000 | 0 | 0 | BOLD = Option Year
2026-07-06 20:45:57,MIA,ADDED,"Full Season Contracts |  | 192074835 | 171000133 | 92517147 | 16200000 | 0 | 0 | *=Projected Exten,,"
2026-07-06 20:49:58,BOS,REMOVED,"Harper Jr., Ron | 4 - CAP HOLD | 2449421.0 |  |  |  |  |  | 2449421"
2026-07-06 20:49:58,BOS,ADDED,"Harper Jr., Ron | 4 - CAP HOLD | 3150752.0 | 3308290.0 | 3465828.0 |  |  |  | 9924870"
2026-07-06 20:49:58,BOS,REMOVED,"Williams, Amari | 4 - CAP HOLD | 2185116.0 |  |  |  |  |  | 2185116"
2026-07-06 20:49:58,BOS,REMOVED,"TEAM SALARY (Art, I §1 (nnn)): |  | 194783190 | 195577980.2 | 136731619 | 91877383.6 | 15500000 | 0 | 634470172.8"
2026-07-06 20:49:58,BOS,ADDED, |  |  |  |  |  |  |  | 0
2026-07-06 20:49:58,BOS,ADDED,"TEAM SALARY (Art, I §1 (nnn)): |  | 193299405 | 198886270.2 | 140197447 | 91877383.6 | 15500000 | 0 | 639760505.8"
2026-07-06 20:49:58,BOS,REMOVED,Cap Holds |  | 13903611 | 0 | 0 | 0 | 0 | 0
2026-07-06 20:49:58,BOS,ADDED,Cap Holds |  | 12419826 | 3308290 | 3465828 | 0 | 0 | 0
2026-07-06 20:49:58,BOS,REMOVED, |  |  | Cap Holds |  | 6
2026-07-06 20:49:58,BOS,ADDED, |  |  | Cap Holds |  | 5
2026-07-06 20:51:00,BOS,ADDED,"Harper Jr., Ron | 1 - FULL SEASON | 3150752.0 | 3308290.0 | 3465828.0 | 3779359.0 |  |  | 13704229"
2026-07-06 20:51:00,BOS,REMOVED,"Harper Jr., Ron | 4 - CAP HOLD | 3150752.0 | 3308290.0 | 3465828.0 |  |  |  | 9924870"
2026-07-06 20:51:00,BOS,REMOVED,"TEAM SALARY (Art, I §1 (nnn)): |  | 193299405 | 198886270.2 | 140197447 | 91877383.6 | 15500000 | 0 | 639760505.8"
2026-07-06 20:51:00,BOS,ADDED,"TEAM SALARY (Art, I §1 (nnn)): |  | 193299405 | 198886270.2 | 140197447 | 95656742.6 | 15500000 | 0 | 643539864.8"
2026-07-06 20:51:00,BOS,REMOVED,Players Under Contract |  | 180879579 | 195577980.2 | 136731619 | 91877383.6 | 15500000 | 0 | BOLD = Option Year
2026-07-06 20:51:00,BOS,REMOVED,"Full Season Contracts |  | 180879579 | 195577980.2 | 136731619 | 91877383.6 | 15500000 | 0 | *=Projected Exten,,"
2026-07-06 20:51:00,BOS,ADDED,Players Under Contract |  | 184030331 | 198886270.2 | 140197447 | 95656742.6 | 15500000 | 0 | BOLD = Option Year
2026-07-06 20:51:00,BOS,ADDED,"Full Season Contracts |  | 184030331 | 198886270.2 | 140197447 | 95656742.6 | 15500000 | 0 | *=Projected Exten,,"
2026-07-06 20:51:00,BOS,REMOVED,Cap Holds |  | 12419826 | 3308290 | 3465828 | 0 | 0 | 0
2026-07-06 20:51:00,BOS,ADDED,Cap Holds |  | 9269074 | 0 | 0 | 0 | 0 | 0
2026-07-06 20:51:00,BOS,REMOVED,"Avg, Salary (Mean) (ALL Compensation Obligations) |  |  | Players Under Contract |  | 12"
2026-07-06 20:51:00,BOS,REMOVED,"Avg, Salary (Mean) (No 10-Day K's) |  |  | Avaiable Spots |  | 3"
2026-07-06 20:51:00,BOS,REMOVED,"Avg, Salary (Mean) (No 10-Day K's & ROS) |  |  | Players to Reach Roster Min, |  | 1"
2026-07-06 20:51:00,BOS,REMOVED, |  |  | Cap Holds |  | 5
2026-07-06 20:51:00,BOS,ADDED,"Avg, Salary (Mean) (ALL Compensation Obligations) |  |  | Players Under Contract |  | 13"
2026-07-06 20:51:00,BOS,ADDED,"Avg, Salary (Mean) (No 10-Day K's) |  |  | Avaiable Spots |  | 2"
2026-07-06 20:51:00,BOS,ADDED,"Avg, Salary (Mean) (No 10-Day K's & ROS) |  |  | Players to Reach Roster Min, |  | 0"
2026-07-06 20:51:00,BOS,ADDED, |  |  | Cap Holds |  | 4
2026-07-07 09:59:57,TOR,REMOVED,"Mogbo, Jonathan | 4 - CAP HOLD | 2449421.0 |  |  |  |  |  | 2449421"
2026-07-07 09:59:57,TOR,ADDED,"Anderson, Kyle | 1 - FULL SEASON | 2449421.0 |  |  |  |  |  | 2449421"
2026-07-07 09:59:57,TOR,REMOVED,Players Under Contract |  | 194213214.1 | 166229338.8 | 123271894 | 85221375.6 | 0 | 0 | BOLD = Option Year
2026-07-07 09:59:57,TOR,REMOVED,"Full Season Contracts |  | 194213214.1 | 166229338.8 | 123271894 | 85221375.6 | 0 | 0 | *=Projected Exten,,"
2026-07-07 09:59:57,TOR,ADDED,Players Under Contract |  | 196662635.1 | 166229338.8 | 123271894 | 85221375.6 | 0 | 0 | BOLD = Option Year
2026-07-07 09:59:57,TOR,ADDED,"Full Season Contracts |  | 196662635.1 | 166229338.8 | 123271894 | 85221375.6 | 0 | 0 | *=Projected Exten,,"
2026-07-07 09:59:57,TOR,REMOVED,Cap Holds |  | 17947105 | 0 | 0 | 0 | 0 | 0
2026-07-07 09:59:57,TOR,ADDED,Cap Holds |  | 15497684 | 0 | 0 | 0 | 0 | 0
2026-07-07 09:59:57,TOR,REMOVED,"Avg, Salary (Mean) (ALL Compensation Obligations) |  |  | Players Under Contract |  | 13"
2026-07-07 09:59:57,TOR,REMOVED,"Avg, Salary (Mean) (No 10-Day K's) |  |  | Avaiable Spots |  | 2"
2026-07-07 09:59:57,TOR,ADDED,"Avg, Salary (Mean) (ALL Compensation Obligations) |  |  | Players Under Contract |  | 14"
2026-07-07 09:59:57,TOR,ADDED,"Avg, Salary (Mean) (No 10-Day K's) |  |  | Avaiable Spots |  | 1"
2026-07-07 09:59:57,TOR,REMOVED, |  |  | Cap Holds |  | 6
2026-07-07 09:59:57,TOR,ADDED, |  |  | Cap Holds |  | 5
2026-07-07 09:59:57,Luxury Tax Calculator,REMOVED,Luxury Tax | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 23501723 | 0 | 0 | 0 | 10706857.6 | 0 | 0 | 0 | 4179835 | 0 | 2536082 | 435790.92 | 13065628 | 36309610 | 29970320.04 | 14300978.3 | 702276.5238 | 6712130.274 | 10834062 | 0 | 6318214.14 | 0 | 0
2026-07-07 09:59:57,Luxury Tax Calculator,ADDED,Luxury Tax | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 23501723 | 0 | 0 | 0 | 10706857.6 | 0 | 0 | 0 | 4179835 | 0 | 2536082 | 435790.92 | 13065628 | 36309610 | 29970320.04 | 14300978.3 | 702276.5238 | 6712130.274 | 10834062 | 0 | 8767635.14 | 0 | 0
2026-07-07 09:59:57,Luxury Tax Calculator,REMOVED,2nd Incremental Tax Bracket | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 18476250 | 0 | 0 | 0 | 6277322 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 7106250 | 7106250 | 7106250 | 7106250 | 0 | 1283912.843 | 6436327.5 | 0 | 791517.675 | 0 | 0
2026-07-07 09:59:57,Luxury Tax Calculator,ADDED,2nd Incremental Tax Bracket | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 18476250 | 0 | 0 | 0 | 6277322 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 7106250 | 7106250 | 7106250 | 7106250 | 0 | 1283912.843 | 6436327.5 | 0 | 3853293.925 | 0 | 0
2026-07-07 09:59:57,Luxury Tax Calculator,REMOVED,Tax Liability | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 110694991.8 | 0 | 0 | 0 | 11962322 | 0 | 0 | 0 | 4179835 | 0 | 2536082 | 435790.92 | 18725948 | 135975062.5 | 98424340.23 | 23049674.05 | 2106829.571 | 6968912.843 | 12121327.5 | 0 | 6476517.675 | 0 | 0
2026-07-07 09:59:57,Luxury Tax Calculator,ADDED,Tax Liability | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 110694991.8 | 0 | 0 | 0 | 11962322 | 0 | 0 | 0 | 4179835 | 0 | 2536082 | 435790.92 | 18725948 | 135975062.5 | 98424340.23 | 23049674.05 | 2106829.571 | 6968912.843 | 12121327.5 | 0 | 9538293.925 | 0 | 0
2026-07-07 10:00:57,MIN,REMOVED,"Anderson, Kyle | 4 - CAP HOLD | 2449421.0 |  |  |  |  |  | 2449421"
2026-07-07 10:00:57,MIN,REMOVED,"TEAM SALARY (Art, I §1 (nnn)): |  | 260691838 | 188783460.6 | 119308939 | 28448276 | 0 | 0 | 597232513.6"
2026-07-07 10:00:57,MIN,ADDED, |  |  |  |  |  |  |  | 0
2026-07-07 10:00:57,MIN,ADDED,"TEAM SALARY (Art, I §1 (nnn)): |  | 258242417 | 188783460.6 | 119308939 | 28448276 | 0 | 0 | 594783092.6"
2026-07-07 10:00:57,MIN,REMOVED,Cap Holds |  | 67611335 | 0 | 0 | 0 | 0 | 0
2026-07-07 10:00:57,MIN,ADDED,Cap Holds |  | 65161914 | 0 | 0 | 0 | 0 | 0
2026-07-07 10:00:57,MIN,REMOVED, |  |  | Cap Holds |  | 9
2026-07-07 10:00:57,MIN,ADDED, |  |  | Cap Holds |  | 8
2026-07-07 10:41:58,TOR,ADDED,"Anderson, Kyle | 1 - FULL SEASON | 2449421.0 |  |  |  |  |  | 2449421"
2026-07-07 10:41:58,TOR,REMOVED,"Anderson, Kyle | 1 - FULL SEASON | 2449421.0 |  |  |  |  |  | 2449421"
2026-07-07 12:59:59,MIA,ADDED, |  |  | 57641850 |  |  |  |  | 57641850
2026-07-07 12:59:59,MIA,REMOVED, |  |  |  |  |  |  |  | 0
2026-07-07 12:59:59,MIA,REMOVED,"TEAM SALARY (Art, I §1 (nnn)): |  | 239680614 | 171000133 | 92517147 | 16200000 | 0 | 0 | 519397894"
2026-07-07 12:59:59,MIA,ADDED,"TEAM SALARY (Art, I §1 (nnn)): |  | 239680614 | 228641983 | 92517147 | 16200000 | 0 | 0 | 577039744"
2026-07-07 13:33:58,CHA,ADDED,"White, Coby | 1 - FULL SEASON | 26811593.0 | 24666667.0 | 22521740.0 |  |  |  | 74000000"
2026-07-07 13:33:58,CHA,REMOVED,"White, Coby | 4 - CAP HOLD | 24488889.099999998 |  |  |  |  |  | 24488889.1"
2026-07-07 13:33:58,CHA,REMOVED,"TEAM SALARY (Art, I §1 (nnn)): |  | 184825007.7 | 91096153.84 | 81723707 | 15718625.52 | 0 | 0 | 373363494.1"
2026-07-07 13:33:58,CHA,ADDED,"TEAM SALARY (Art, I §1 (nnn)): |  | 187147711.6 | 115762820.8 | 104245447 | 15718625.52 | 0 | 0 | 422874605"
2026-07-07 13:33:58,CHA,REMOVED,Players Under Contract |  | 157886697.6 | 91096153.84 | 81723707 | 15718625.52 | 0 | 0 | BOLD = Option Year
2026-07-07 13:33:58,CHA,REMOVED,"Full Season Contracts |  | 157886697.6 | 91096153.84 | 81723707 | 15718625.52 | 0 | 0 | *=Projected Exten,,"
2026-07-07 13:33:58,CHA,ADDED,Players Under Contract |  | 184698290.6 | 115762820.8 | 104245447 | 15718625.52 | 0 | 0 | BOLD = Option Year
2026-07-07 13:33:58,CHA,ADDED,"Full Season Contracts |  | 184698290.6 | 115762820.8 | 104245447 | 15718625.52 | 0 | 0 | *=Projected Exten,,"
2026-07-07 13:33:58,CHA,REMOVED,Cap Holds |  | 26938310.1 | 0 | 0 | 0 | 0 | 0
2026-07-07 13:33:58,CHA,ADDED,Cap Holds |  | 2449421 | 0 | 0 | 0 | 0 | 0
2026-07-07 13:33:58,CHA,REMOVED,"Avg, Salary (Mean) (ALL Compensation Obligations) |  |  | Players Under Contract |  | 15"
2026-07-07 13:33:58,CHA,ADDED,"Avg, Salary (Mean) (ALL Compensation Obligations) |  |  | Players Under Contract |  | 16"
2026-07-07 13:33:58,CHA,REMOVED, |  |  | Cap Holds |  | 2
2026-07-07 13:33:58,CHA,ADDED, |  |  | Cap Holds |  | 1
2026-07-07 13:36:57,BKN,REMOVED,"Agbaji, Ochai | 4 - CAP HOLD | 19150574.04 |  |  |  |  |  | 19150574.04"
2026-07-07 13:36:57,BKN,REMOVED,"TEAM SALARY (Art, I §1 (nnn)): |  | 164700153.6 | 82561520 | 43145048 | 12256488 | 0 | 0 | 302663209.6"
2026-07-07 13:36:57,BKN,ADDED, |  |  |  |  |  |  |  | 0
2026-07-07 13:36:57,BKN,ADDED,"TEAM SALARY (Art, I §1 (nnn)): |  | 145549579.5 | 82561520 | 43145048 | 12256488 | 0 | 0 | 283512635.5"
2026-07-07 13:36:57,BKN,REMOVED,Cap Holds |  | 33474995.04 | 0 | 0 | 0 | 0 | 0
2026-07-07 13:36:57,BKN,ADDED,Cap Holds |  | 14324421 | 0 | 0 | 0 | 0 | 0
2026-07-07 13:36:57,BKN,REMOVED, |  |  | Cap Holds |  | 3
2026-07-07 13:36:57,BKN,ADDED, |  |  | Cap Holds |  | 2
2026-07-07 13:36:57,CLE,REMOVED,"Bryant, Thomas | 4 - CAP HOLD | 2449421.0 |  |  |  |  |  | 2449421"
2026-07-07 13:36:57,CLE,ADDED,"Bryant, Thomas | 1 - FULL SEASON | 2449421.0 |  |  |  |  |  | 2449421"
2026-07-07 13:36:57,CLE,REMOVED,Players Under Contract |  | 180826542 | 173689767.5 | 105956601 | 64158364 | 0 | 0 | BOLD = Option Year
2026-07-07 13:36:57,CLE,REMOVED,"Full Season Contracts |  | 180826542 | 173689767.5 | 105956601 | 64158364 | 0 | 0 | *=Projected Exten,,"
